Variable Name,Formula Name,Applicable Role,Applicable Network,Applicable System
OMBS_IO,FML_OMBS_LTE_CORE_IO_RC112,OMBS,LR_CN,RC113_ES113
OMBS_CPU,FML_OMBS_WRAN_CPU_RC112,OMBS,WR,RC113_ES113
OMBS_MEM,FML_OMBS_WRAN_MEM_RC112,OMBS,WR,RC113_ES113
OMBS_IO,FML_OMBS_WRAN_IO_RC112,OMBS,WR,RC113_ES113
OMBS_CPU,FML_OMBS_WRAN_CORE_CPU_RC112,OMBS,WR_CN,RC113_ES113
OMBS_MEM,FML_OMBS_WRAN_CORE_MEM_RC112,OMBS,WR_CN,RC113_ES113
OMBS_IO,FML_OMBS_WRAN_CORE_IO_RC112,OMBS,WR_CN,RC113_ES113
OMBS_CPU,FML_OMBS_WRAN_LTE_CPU_RC112,OMBS,WR_LR,RC113_ES113
OMBS_MEM,FML_OMBS_WRAN_LTE_MEM_RC112,OMBS,WR_LR,RC113_ES113
OMBS_IO,FML_OMBS_WRAN_LTE_IO_RC112,OMBS,WR_LR,RC113_ES113
OMBS_CPU,FML_OMBS_WRAN_LTE_CORE_CPU_RC112,OMBS,WR_LR_CN,RC113_ES113
OMBS_MEM,FML_OMBS_WRAN_LTE_CORE_MEM_RC112,OMBS,WR_LR_CN,RC113_ES113
OMBS_IO,FML_OMBS_WRAN_LTE_CORE_IO_RC112,OMBS,WR_LR_CN,RC113_ES113
OMBS_CPU,FML_OMBS_CORE_CPU_RC112,OMBS,CN,RC113_ES113
OMBS_MEM,FML_OMBS_CORE_MEM_RC112,OMBS,CN,RC113_ES113
OMBS_IO,FML_OMBS_CORE_IO_RC112,OMBS,CN,RC113_ES113
WAS_CPU,FML_WAS_LTE_CPU_RC112,WAS,LR,RC113_ES113
WAS_MEM,FML_WAS_LTE_MEM_RC112,WAS,LR,RC113_ES113
WAS_IO,FML_WAS_LTE_IO_RC112,WAS,LR,RC113_ES113
WAS_CPU,FML_WAS_LTE_CORE_CPU_RC112,WAS,LR_CN,RC113_ES113
WAS_MEM,FML_WAS_LTE_CORE_MEM_RC112,WAS,LR_CN,RC113_ES113
WAS_IO,FML_WAS_LTE_CORE_IO_RC112,WAS,LR_CN,RC113_ES113
WAS_CPU,FML_WAS_WRAN_CPU_RC112,WAS,WR,RC113_ES113
WAS_MEM,FML_WAS_WRAN_MEM_RC112,WAS,WR,RC113_ES113
WAS_IO,FML_WAS_WRAN_IO_RC112,WAS,WR,RC113_ES113
WAS_CPU,FML_WAS_WRAN_CORE_CPU_RC112,WAS,WR_CN,RC113_ES113
WAS_MEM,FML_WAS_WRAN_CORE_MEM_RC112,WAS,WR_CN,RC113_ES113
WAS_IO,FML_WAS_WRAN_CORE_IO_RC112,WAS,WR_CN,RC113_ES113
WAS_CPU,FML_WAS_WRAN_LTE_CPU_RC112,WAS,WR_LR,RC113_ES113
WAS_MEM,FML_WAS_WRAN_LTE_MEM_RC112,WAS,WR_LR,RC113_ES113
WAS_IO,FML_WAS_WRAN_LTE_IO_RC112,WAS,WR_LR,RC113_ES113
WAS_CPU,FML_WAS_WRAN_LTE_CORE_CPU_RC112,WAS,WR_LR_CN,RC113_ES113
WAS_MEM,FML_WAS_WRAN_LTE_CORE_MEM_RC112,WAS,WR_LR_CN,RC113_ES113
WAS_IO,FML_WAS_WRAN_LTE_CORE_IO_RC112,WAS,WR_LR_CN,RC113_ES113
WAS_CPU,FML_WAS_CORE_CPU_RC112,WAS,CN,RC113_ES113
WAS_MEM,FML_WAS_CORE_MEM_RC112,WAS,CN,RC113_ES113
WAS_IO,FML_WAS_CORE_IO_RC112,WAS,CN,RC113_ES113
NEDSS_CPU,FML_NEDSS_LTE_CPU_RC112,NEDSS,LR,RC113_ES113
NEDSS_MEM,FML_NEDSS_LTE_MEM_RC112,NEDSS,LR,RC113_ES113
NEDSS_IO,FML_NEDSS_LTE_IO_RC112,NEDSS,LR,RC113_ES113
NEDSS_CPU,FML_NEDSS_LTE_CORE_CPU_RC112,NEDSS,LR_CN,RC113_ES113
NEDSS_MEM,FML_NEDSS_LTE_CORE_MEM_RC112,NEDSS,LR_CN,RC113_ES113
NEDSS_IO,FML_NEDSS_LTE_CORE_IO_RC112,NEDSS,LR_CN,RC113_ES113
NEDSS_CPU,FML_NEDSS_WRAN_CPU_RC112,NEDSS,WR,RC113_ES113
NEDSS_MEM,FML_NEDSS_WRAN_MEM_RC112,NEDSS,WR,RC113_ES113
NEDSS_IO,FML_NEDSS_WRAN_IO_RC112,NEDSS,WR,RC113_ES113
NEDSS_CPU,FML_NEDSS_WRAN_CORE_CPU_RC112,NEDSS,WR_CN,RC113_ES113
NEDSS_MEM,FML_NEDSS_WRAN_CORE_MEM_RC112,NEDSS,WR_CN,RC113_ES113
NEDSS_IO,FML_NEDSS_WRAN_CORE_IO_RC112,NEDSS,WR_CN,RC113_ES113
NEDSS_CPU,FML_NEDSS_WRAN_LTE_CPU_RC112,NEDSS,WR_LR,RC113_ES113
NEDSS_MEM,FML_NEDSS_WRAN_LTE_MEM_RC112,NEDSS,WR_LR,RC113_ES113
NEDSS_IO,FML_NEDSS_WRAN_LTE_IO_RC112,NEDSS,WR_LR,RC113_ES113
NEDSS_CPU,FML_NEDSS_WRAN_LTE_CORE_CPU_RC112,NEDSS,WR_LR_CN,RC113_ES113
NEDSS_MEM,FML_NEDSS_WRAN_LTE_CORE_MEM_RC112,NEDSS,WR_LR_CN,RC113_ES113
NEDSS_IO,FML_NEDSS_WRAN_LTE_CORE_IO_RC112,NEDSS,WR_LR_CN,RC113_ES113
NEDSS_CPU,FML_NEDSS_CORE_CPU_RC112,NEDSS,CN,RC113_ES113
NEDSS_MEM,FML_NEDSS_CORE_MEM_RC112,NEDSS,CN,RC113_ES113
NEDSS_IO,FML_NEDSS_CORE_IO_RC112,NEDSS,CN,RC113_ES113
NAS_CPU,FML_NAS_LTE_CPU_RC112,NAS,LR,RC113_ES113
NAS_MEM,FML_NAS_LTE_MEM_RC112,NAS,LR,RC113_ES113
NAS_IO,FML_NAS_LTE_IO_RC112,NAS,LR,RC113_ES113
NAS_CPU,FML_NAS_LTE_CORE_CPU_RC112,NAS,LR_CN,RC113_ES113
NAS_MEM,FML_NAS_LTE_CORE_MEM_RC112,NAS,LR_CN,RC113_ES113
NAS_IO,FML_NAS_LTE_CORE_IO_RC112,NAS,LR_CN,RC113_ES113
NAS_CPU,FML_NAS_WRAN_CPU_RC112,NAS,WR,RC113_ES113
NAS_MEM,FML_NAS_WRAN_MEM_RC112,NAS,WR,RC113_ES113
NAS_IO,FML_NAS_WRAN_IO_RC112,NAS,WR,RC113_ES113
NAS_CPU,FML_NAS_WRAN_CORE_CPU_RC112,NAS,WR_CN,RC113_ES113
NAS_MEM,FML_NAS_WRAN_CORE_MEM_RC112,NAS,WR_CN,RC113_ES113
NAS_IO,FML_NAS_WRAN_CORE_IO_RC112,NAS,WR_CN,RC113_ES113
NAS_CPU,FML_NAS_WRAN_LTE_CPU_RC112,NAS,WR_LR,RC113_ES113
NAS_MEM,FML_NAS_WRAN_LTE_MEM_RC112,NAS,WR_LR,RC113_ES113
NAS_IO,FML_NAS_WRAN_LTE_IO_RC112,NAS,WR_LR,RC113_ES113
NAS_CPU,FML_NAS_WRAN_LTE_CORE_CPU_RC112,NAS,WR_LR_CN,RC113_ES113
NAS_MEM,FML_NAS_WRAN_LTE_CORE_MEM_RC112,NAS,WR_LR_CN,RC113_ES113
NAS_IO,FML_NAS_WRAN_LTE_CORE_IO_RC112,NAS,WR_LR_CN,RC113_ES113
NAS_CPU,FML_NAS_CORE_CPU_RC112,NAS,CN,RC113_ES113
NAS_MEM,FML_NAS_CORE_MEM_RC112,NAS,CN,RC113_ES113
NAS_IO,FML_NAS_CORE_IO_RC112,NAS,CN,RC113_ES113
OAP_CPU,FML_OAP_LTE_CPU_RC112,OAP,LR,RC113_ES113
OAP_MEM,FML_OAP_LTE_MEM_RC112,OAP,LR,RC113_ES113
OAP_IO,FML_OAP_LTE_IO_RC112,OAP,LR,RC113_ES113
OAP_CPU,FML_OAP_LTE_CORE_CPU_RC112,OAP,LR_CN,RC113_ES113
OAP_MEM,FML_OAP_LTE_CORE_MEM_RC112,OAP,LR_CN,RC113_ES113
OAP_IO,FML_OAP_LTE_CORE_IO_RC112,OAP,LR_CN,RC113_ES113
OAP_CPU,FML_OAP_WRAN_CPU_RC112,OAP,WR,RC113_ES113
OAP_MEM,FML_OAP_WRAN_MEM_RC112,OAP,WR,RC113_ES113
OAP_IO,FML_OAP_WRAN_IO_RC112,OAP,WR,RC113_ES113
OAP_CPU,FML_OAP_WRAN_CORE_CPU_RC112,OAP,WR_CN,RC113_ES113
OAP_MEM,FML_OAP_WRAN_CORE_MEM_RC112,OAP,WR_CN,RC113_ES113
OAP_IO,FML_OAP_WRAN_CORE_IO_RC112,OAP,WR_CN,RC113_ES113
OAP_CPU,FML_OAP_WRAN_LTE_CPU_RC112,OAP,WR_LR,RC113_ES113
OAP_MEM,FML_OAP_WRAN_LTE_MEM_RC112,OAP,WR_LR,RC113_ES113
OAP_IO,FML_OAP_WRAN_LTE_IO_RC112,OAP,WR_LR,RC113_ES113
OAP_CPU,FML_OAP_WRAN_LTE_CORE_CPU_RC112,OAP,WR_LR_CN,RC113_ES113
OAP_MEM,FML_OAP_WRAN_LTE_CORE_MEM_RC112,OAP,WR_LR_CN,RC113_ES113
OAP_IO,FML_OAP_WRAN_LTE_CORE_IO_RC112,OAP,WR_LR_CN,RC113_ES113
OAP_CPU,FML_OAP_CORE_CPU_RC112,OAP,CN,RC113_ES113
OAP_MEM,FML_OAP_CORE_MEM_RC112,OAP,CN,RC113_ES113
OAP_IO,FML_OAP_CORE_IO_RC112,OAP,CN,RC113_ES113
EBA_CPU,FML_EBA_LTE_CPU_RC112,EBA,LR,RC113_ES113
EBA_MEM,FML_EBA_LTE_MEM_RC112,EBA,LR,RC113_ES113
EBA_IO,FML_EBA_LTE_IO_RC112,EBA,LR,RC113_ES113
EBA_CPU,FML_EBA_LTE_CORE_CPU_RC112,EBA,LR_CN,RC113_ES113
EBA_MEM,FML_EBA_LTE_CORE_MEM_RC112,EBA,LR_CN,RC113_ES113
EBA_IO,FML_EBA_LTE_CORE_IO_RC112,EBA,LR_CN,RC113_ES113
EBA_CPU,FML_EBA_WRAN_CPU_RC112,EBA,WR,RC113_ES113
EBA_MEM,FML_EBA_WRAN_MEM_RC112,EBA,WR,RC113_ES113
EBA_IO,FML_EBA_WRAN_IO_RC112,EBA,WR,RC113_ES113
EBA_CPU,FML_EBA_WRAN_CORE_CPU_RC112,EBA,WR_CN,RC113_ES113
EBA_MEM,FML_EBA_WRAN_CORE_MEM_RC112,EBA,WR_CN,RC113_ES113
EBA_IO,FML_EBA_WRAN_CORE_IO_RC112,EBA,WR_CN,RC113_ES113
EBA_CPU,FML_EBA_WRAN_LTE_CPU_RC112,EBA,WR_LR,RC113_ES113
EBA_MEM,FML_EBA_WRAN_LTE_MEM_RC112,EBA,WR_LR,RC113_ES113
EBA_IO,FML_EBA_WRAN_LTE_IO_RC112,EBA,WR_LR,RC113_ES113
EBA_CPU,FML_EBA_WRAN_LTE_CORE_CPU_RC112,EBA,WR_LR_CN,RC113_ES113
EBA_MEM,FML_EBA_WRAN_LTE_CORE_MEM_RC112,EBA,WR_LR_CN,RC113_ES113
EBA_IO,FML_EBA_WRAN_LTE_CORE_IO_RC112,EBA,WR_LR_CN,RC113_ES113
EBA_CPU,FML_EBA_CORE_CPU_RC112,EBA,CN,RC113_ES113
EBA_MEM,FML_EBA_CORE_MEM_RC112,EBA,CN,RC113_ES113
EBA_IO,FML_EBA_CORE_IO_RC112,EBA,CN,RC113_ES113
OMSAS_CPU,FML_OMSAS_LTE_CPU_RC112,OMSAS,LR,RC113_ES113
OMSAS_MEM,FML_OMSAS_LTE_MEM_RC112,OMSAS,LR,RC113_ES113
OMSAS_IO,FML_OMSAS_LTE_IO_RC112,OMSAS,LR,RC113_ES113
OMSAS_CPU,FML_OMSAS_LTE_CORE_CPU_RC112,OMSAS,LR_CN,RC113_ES113
OMSAS_MEM,FML_OMSAS_LTE_CORE_MEM_RC112,OMSAS,LR_CN,RC113_ES113
OMSAS_IO,FML_OMSAS_LTE_CORE_IO_RC112,OMSAS,LR_CN,RC113_ES113
OMSAS_CPU,FML_OMSAS_WRAN_CPU_RC112,OMSAS,WR,RC113_ES113
OMSAS_MEM,FML_OMSAS_WRAN_MEM_RC112,OMSAS,WR,RC113_ES113
OMSAS_IO,FML_OMSAS_WRAN_IO_RC112,OMSAS,WR,RC113_ES113
OMSAS_CPU,FML_OMSAS_WRAN_CORE_CPU_RC112,OMSAS,WR_CN,RC113_ES113
OMSAS_MEM,FML_OMSAS_WRAN_CORE_MEM_RC112,OMSAS,WR_CN,RC113_ES113
OMSAS_IO,FML_OMSAS_WRAN_CORE_IO_RC112,OMSAS,WR_CN,RC113_ES113
OMSAS_CPU,FML_OMSAS_WRAN_LTE_CPU_RC112,OMSAS,WR_LR,RC113_ES113
OMSAS_MEM,FML_OMSAS_WRAN_LTE_MEM_RC112,OMSAS,WR_LR,RC113_ES113
OMSAS_IO,FML_OMSAS_WRAN_LTE_IO_RC112,OMSAS,WR_LR,RC113_ES113
OMSAS_CPU,FML_OMSAS_WRAN_LTE_CORE_CPU_RC112,OMSAS,WR_LR_CN,RC113_ES113
OMSAS_MEM,FML_OMSAS_WRAN_LTE_CORE_MEM_RC112,OMSAS,WR_LR_CN,RC113_ES113
OMSAS_IO,FML_OMSAS_WRAN_LTE_CORE_IO_RC112,OMSAS,WR_LR_CN,RC113_ES113
OMSAS_CPU,FML_OMSAS_CORE_CPU_RC112,OMSAS,CN,RC113_ES113
OMSAS_MEM,FML_OMSAS_CORE_MEM_RC112,OMSAS,CN,RC113_ES113
OMSAS_IO,FML_OMSAS_CORE_IO_RC112,OMSAS,CN,RC113_ES113
STORAGE_CPU,FML_STORAGE_LTE_CPU_RC112,STORAGE,LR,RC113_ES113
STORAGE_MEM,FML_STORAGE_LTE_MEM_RC112,STORAGE,LR,RC113_ES113
STORAGE_IO,FML_STORAGE_LTE_IO_RC112,STORAGE,LR,RC113_ES113
STORAGE_CPU,FML_STORAGE_LTE_CORE_CPU_RC112,STORAGE,LR_CN,RC113_ES113
STORAGE_MEM,FML_STORAGE_LTE_CORE_MEM_RC112,STORAGE,LR_CN,RC113_ES113
STORAGE_IO,FML_STORAGE_LTE_CORE_IO_RC112,STORAGE,LR_CN,RC113_ES113
STORAGE_CPU,FML_STORAGE_WRAN_CPU_RC112,STORAGE,WR,RC113_ES113
STORAGE_MEM,FML_STORAGE_WRAN_MEM_RC112,STORAGE,WR,RC113_ES113
STORAGE_IO,FML_STORAGE_WRAN_IO_RC112,STORAGE,WR,RC113_ES113
STORAGE_CPU,FML_STORAGE_WRAN_CORE_CPU_RC112,STORAGE,WR_CN,RC113_ES113
STORAGE_MEM,FML_STORAGE_WRAN_CORE_MEM_RC112,STORAGE,WR_CN,RC113_ES113
STORAGE_IO,FML_STORAGE_WRAN_CORE_IO_RC112,STORAGE,WR_CN,RC113_ES113
STORAGE_CPU,FML_STORAGE_WRAN_LTE_CPU_RC112,STORAGE,WR_LR,RC113_ES113
STORAGE_MEM,FML_STORAGE_WRAN_LTE_MEM_RC112,STORAGE,WR_LR,RC113_ES113
STORAGE_IO,FML_STORAGE_WRAN_LTE_IO_RC112,STORAGE,WR_LR,RC113_ES113
STORAGE_CPU,FML_STORAGE_WRAN_LTE_CORE_CPU_RC112,STORAGE,WR_LR_CN,RC113_ES113
STORAGE_MEM,FML_STORAGE_WRAN_LTE_CORE_MEM_RC112,STORAGE,WR_LR_CN,RC113_ES113
STORAGE_IO,FML_STORAGE_WRAN_LTE_CORE_IO_RC112,STORAGE,WR_LR_CN,RC113_ES113
STORAGE_CPU,FML_STORAGE_CORE_CPU_RC112,STORAGE,CN,RC113_ES113
STORAGE_MEM,FML_STORAGE_CORE_MEM_RC112,STORAGE,CN,RC113_ES113
STORAGE_IO,FML_STORAGE_CORE_IO_RC112,STORAGE,CN,RC113_ES113
DAE_CPU,FML_DAE_LTE_CPU_RC112,DAE,LR,RC113_ES113
DAE_MEM,FML_DAE_LTE_MEM_RC112,DAE,LR,RC113_ES113
DAE_IO,FML_DAE_LTE_IO_RC112,DAE,LR,RC113_ES113
DAE_CPU,FML_DAE_LTE_CORE_CPU_RC112,DAE,LR_CN,RC113_ES113
DAE_MEM,FML_DAE_LTE_CORE_MEM_RC112,DAE,LR_CN,RC113_ES113
DAE_IO,FML_DAE_LTE_CORE_IO_RC112,DAE,LR_CN,RC113_ES113
DAE_CPU,FML_DAE_WRAN_CPU_RC112,DAE,WR,RC113_ES113
DAE_MEM,FML_DAE_WRAN_MEM_RC112,DAE,WR,RC113_ES113
DAE_IO,FML_DAE_WRAN_IO_RC112,DAE,WR,RC113_ES113
DAE_CPU,FML_DAE_WRAN_CORE_CPU_RC112,DAE,WR_CN,RC113_ES113
DAE_MEM,FML_DAE_WRAN_CORE_MEM_RC112,DAE,WR_CN,RC113_ES113
DAE_IO,FML_DAE_WRAN_CORE_IO_RC112,DAE,WR_CN,RC113_ES113
DAE_CPU,FML_DAE_WRAN_LTE_CPU_RC112,DAE,WR_LR,RC113_ES113
DAE_MEM,FML_DAE_WRAN_LTE_MEM_RC112,DAE,WR_LR,RC113_ES113
DAE_IO,FML_DAE_WRAN_LTE_IO_RC112,DAE,WR_LR,RC113_ES113
DAE_CPU,FML_DAE_WRAN_LTE_CORE_CPU_RC112,DAE,WR_LR_CN,RC113_ES113
DAE_MEM,FML_DAE_WRAN_LTE_CORE_MEM_RC112,DAE,WR_LR_CN,RC113_ES113
DAE_IO,FML_DAE_WRAN_LTE_CORE_IO_RC112,DAE,WR_LR_CN,RC113_ES113
DAE_CPU,FML_DAE_CORE_CPU_RC112,DAE,CN,RC113_ES113
DAE_MEM,FML_DAE_CORE_MEM_RC112,DAE,CN,RC113_ES113
DAE_IO,FML_DAE_CORE_IO_RC112,DAE,CN,RC113_ES113
SWITCH_CPU,FML_SWITCH_LTE_CPU_RC112,SWITCH,LR,RC113_ES113
SWITCH_MEM,FML_SWITCH_LTE_MEM_RC112,SWITCH,LR,RC113_ES113
SWITCH_IO,FML_SWITCH_LTE_IO_RC112,SWITCH,LR,RC113_ES113
SWITCH_CPU,FML_SWITCH_LTE_CORE_CPU_RC112,SWITCH,LR_CN,RC113_ES113
SWITCH_MEM,FML_SWITCH_LTE_CORE_MEM_RC112,SWITCH,LR_CN,RC113_ES113
SWITCH_IO,FML_SWITCH_LTE_CORE_IO_RC112,SWITCH,LR_CN,RC113_ES113
SWITCH_CPU,FML_SWITCH_WRAN_CPU_RC112,SWITCH,WR,RC113_ES113
SWITCH_MEM,FML_SWITCH_WRAN_MEM_RC112,SWITCH,WR,RC113_ES113
SWITCH_IO,FML_SWITCH_WRAN_IO_RC112,SWITCH,WR,RC113_ES113
SWITCH_CPU,FML_SWITCH_WRAN_CORE_CPU_RC112,SWITCH,WR_CN,RC113_ES113
SWITCH_MEM,FML_SWITCH_WRAN_CORE_MEM_RC112,SWITCH,WR_CN,RC113_ES113
SWITCH_IO,FML_SWITCH_WRAN_CORE_IO_RC112,SWITCH,WR_CN,RC113_ES113
SWITCH_CPU,FML_SWITCH_WRAN_LTE_CPU_RC112,SWITCH,WR_LR,RC113_ES113
SWITCH_MEM,FML_SWITCH_WRAN_LTE_MEM_RC112,SWITCH,WR_LR,RC113_ES113
SWITCH_IO,FML_SWITCH_WRAN_LTE_IO_RC112,SWITCH,WR_LR,RC113_ES113
SWITCH_CPU,FML_SWITCH_WRAN_LTE_CORE_CPU_RC112,SWITCH,WR_LR_CN,RC113_ES113
SWITCH_MEM,FML_SWITCH_WRAN_LTE_CORE_MEM_RC112,SWITCH,WR_LR_CN,RC113_ES113
SWITCH_IO,FML_SWITCH_WRAN_LTE_CORE_IO_RC112,SWITCH,WR_LR_CN,RC113_ES113
SWITCH_CPU,FML_SWITCH_CORE_CPU_RC112,SWITCH,CN,RC113_ES113
SWITCH_MEM,FML_SWITCH_CORE_MEM_RC112,SWITCH,CN,RC113_ES113
SWITCH_IO,FML_SWITCH_CORE_IO_RC112,SWITCH,CN,RC113_ES113
EE_HARDWARE_SEL,FML_EE_SUBSCRIBERS_EE112,EE,LR,RC113_ES113
EE_HARDWARE_SEL,FML_EE_SUBSCRIBERS_EE112,EE,WR,RC113_ES113
EE_HARDWARE_SEL,FML_EE_SUBSCRIBERS_EE112,EE,CN,RC113_ES113
WAS_CPU,FML_WAS_LTE_CPU_RC112,WAS,LR,RC113_ES113
WAS_MEM,FML_WAS_LTE_MEM_RC112,WAS,LR,RC113_ES113
WAS_IO,FML_WAS_LTE_IO_RC112,WAS,LR,RC113_ES113
WAS_CPU,FML_WAS_LTE_CORE_CPU_RC112,WAS,LR_CN,RC113_ES113
WAS_MEM,FML_WAS_LTE_CORE_MEM_RC112,WAS,LR_CN,RC113_ES113
WAS_IO,FML_WAS_LTE_CORE_IO_RC112,WAS,LR_CN,RC113_ES113
WAS_CPU,FML_WAS_WRAN_CPU_RC112,WAS,WR,RC113_ES113
WAS_MEM,FML_WAS_WRAN_MEM_RC112,WAS,WR,RC113_ES113
WAS_IO,FML_WAS_WRAN_IO_RC112,WAS,WR,RC113_ES113
WAS_CPU,FML_WAS_WRAN_CORE_CPU_RC112,WAS,WR_CN,RC113_ES113
WAS_MEM,FML_WAS_WRAN_CORE_MEM_RC112,WAS,WR_CN,RC113_ES113
WAS_IO,FML_WAS_WRAN_CORE_IO_RC112,WAS,WR_CN,RC113_ES113
WAS_CPU,FML_WAS_WRAN_LTE_CPU_RC112,WAS,WR_LR,RC113_ES113
WAS_MEM,FML_WAS_WRAN_LTE_MEM_RC112,WAS,WR_LR,RC113_ES113
WAS_IO,FML_WAS_WRAN_LTE_IO_RC112,WAS,WR_LR,RC113_ES113
WAS_CPU,FML_WAS_WRAN_LTE_CORE_CPU_RC112,WAS,WR_LR_CN,RC113_ES113
WAS_MEM,FML_WAS_WRAN_LTE_CORE_MEM_RC112,WAS,WR_LR_CN,RC113_ES113
WAS_IO,FML_WAS_WRAN_LTE_CORE_IO_RC112,WAS,WR_LR_CN,RC113_ES113
WAS_CPU,FML_WAS_CORE_CPU_RC112,WAS,CN,RC113_ES113
WAS_MEM,FML_WAS_CORE_MEM_RC112,WAS,CN,RC113_ES113
WAS_IO,FML_WAS_CORE_IO_RC112,WAS,CN,RC113_ES113
BIS_CPU,FML_BIS_LTE_CPU_RC112,BIS,LR,RC113_ES113
BIS_MEM,FML_BIS_LTE_MEM_RC112,BIS,LR,RC113_ES113
BIS_IO,FML_BIS_LTE_IO_RC112,BIS,LR,RC113_ES113
BIS_CPU,FML_BIS_LTE_CORE_CPU_RC112,BIS,LR_CN,RC113_ES113
BIS_MEM,FML_BIS_LTE_CORE_MEM_RC112,BIS,LR_CN,RC113_ES113
BIS_IO,FML_BIS_LTE_CORE_IO_RC112,BIS,LR_CN,RC113_ES113
BIS_CPU,FML_BIS_WRAN_CPU_RC112,BIS,WR,RC113_ES113
BIS_MEM,FML_BIS_WRAN_MEM_RC112,BIS,WR,RC113_ES113
BIS_IO,FML_BIS_WRAN_IO_RC112,BIS,WR,RC113_ES113
BIS_CPU,FML_BIS_WRAN_CORE_CPU_RC112,BIS,WR_CN,RC113_ES113
BIS_MEM,FML_BIS_WRAN_CORE_MEM_RC112,BIS,WR_CN,RC113_ES113
BIS_IO,FML_BIS_WRAN_CORE_IO_RC112,BIS,WR_CN,RC113_ES113
BIS_CPU,FML_BIS_WRAN_LTE_CPU_RC112,BIS,WR_LR,RC113_ES113
BIS_MEM,FML_BIS_WRAN_LTE_MEM_RC112,BIS,WR_LR,RC113_ES113
BIS_IO,FML_BIS_WRAN_LTE_IO_RC112,BIS,WR_LR,RC113_ES113
BIS_CPU,FML_BIS_WRAN_LTE_CORE_CPU_RC112,BIS,WR_LR_CN,RC113_ES113
BIS_MEM,FML_BIS_WRAN_LTE_CORE_MEM_RC112,BIS,WR_LR_CN,RC113_ES113
BIS_IO,FML_BIS_WRAN_LTE_CORE_IO_RC112,BIS,WR_LR_CN,RC113_ES113
BIS_CPU,FML_BIS_CORE_CPU_RC112,BIS,CN,RC113_ES113
BIS_MEM,FML_BIS_CORE_MEM_RC112,BIS,CN,RC113_ES113
BIS_IO,FML_BIS_CORE_IO_RC112,BIS,CN,RC113_ES113
MWS_CPU,FML_MWS_LTE_CPU_RC112,MWS,LR,RC113_ES113
MWS_MEM,FML_MWS_LTE_MEM_RC112,MWS,LR,RC113_ES113
MWS_IO,FML_MWS_LTE_IO_RC112,MWS,LR,RC113_ES113
MWS_CPU,FML_MWS_LTE_CORE_CPU_RC112,MWS,LR_CN,RC113_ES113
MWS_MEM,FML_MWS_LTE_CORE_MEM_RC112,MWS,LR_CN,RC113_ES113
MWS_IO,FML_MWS_LTE_CORE_IO_RC112,MWS,LR_CN,RC113_ES113
MWS_CPU,FML_MWS_WRAN_CPU_RC112,MWS,WR,RC113_ES113
MWS_MEM,FML_MWS_WRAN_MEM_RC112,MWS,WR,RC113_ES113
MWS_IO,FML_MWS_WRAN_IO_RC112,MWS,WR,RC113_ES113
MWS_CPU,FML_MWS_WRAN_CORE_CPU_RC112,MWS,WR_CN,RC113_ES113
MWS_MEM,FML_MWS_WRAN_CORE_MEM_RC112,MWS,WR_CN,RC113_ES113
MWS_IO,FML_MWS_WRAN_CORE_IO_RC112,MWS,WR_CN,RC113_ES113
MWS_CPU,FML_MWS_WRAN_LTE_CPU_RC112,MWS,WR_LR,RC113_ES113
MWS_MEM,FML_MWS_WRAN_LTE_MEM_RC112,MWS,WR_LR,RC113_ES113
MWS_IO,FML_MWS_WRAN_LTE_IO_RC112,MWS,WR_LR,RC113_ES113
MWS_CPU,FML_MWS_WRAN_LTE_CORE_CPU_RC112,MWS,WR_LR_CN,RC113_ES113
MWS_MEM,FML_MWS_WRAN_LTE_CORE_MEM_RC112,MWS,WR_LR_CN,RC113_ES113
MWS_IO,FML_MWS_WRAN_LTE_CORE_IO_RC112,MWS,WR_LR_CN,RC113_ES113
MWS_CPU,FML_MWS_CORE_CPU_RC112,MWS,CN,RC113_ES113
MWS_MEM,FML_MWS_CORE_MEM_RC112,MWS,CN,RC113_ES113
MWS_IO,FML_MWS_CORE_IO_RC112,MWS,CN,RC113_ES113
OMBS_CPU,FML_OMBS_LTE_CPU_RC112,OMBS,LR,RC113_ES113
OMBS_MEM,FML_OMBS_LTE_MEM_RC112,OMBS,LR,RC113_ES113
OMBS_IO,FML_OMBS_LTE_IO_RC112,OMBS,LR,RC113_ES113
OMBS_CPU,FML_OMBS_LTE_CORE_CPU_RC112,OMBS,LR_CN,RC113_ES113
OMBS_MEM,FML_OMBS_LTE_CORE_MEM_RC112,OMBS,LR_CN,RC113_ES113
OMBS_IO,FML_OMBS_LTE_CORE_IO_RC112,OMBS,LR_CN,RC113_ES113
OMBS_CPU,FML_OMBS_WRAN_CPU_RC112,OMBS,WR,RC113_ES113
OMBS_MEM,FML_OMBS_WRAN_MEM_RC112,OMBS,WR,RC113_ES113
OMBS_IO,FML_OMBS_WRAN_IO_RC112,OMBS,WR,RC113_ES113
OMBS_CPU,FML_OMBS_WRAN_CORE_CPU_RC112,OMBS,WR_CN,RC113_ES113
OMBS_MEM,FML_OMBS_WRAN_CORE_MEM_RC112,OMBS,WR_CN,RC113_ES113
OMBS_IO,FML_OMBS_WRAN_CORE_IO_RC112,OMBS,WR_CN,RC113_ES113
OMBS_CPU,FML_OMBS_WRAN_LTE_CPU_RC112,OMBS,WR_LR,RC113_ES113
OMBS_MEM,FML_OMBS_WRAN_LTE_MEM_RC112,OMBS,WR_LR,RC113_ES113
